Cruise,Station,Gear/Tow,Fish #,Family,Species or Lowest Taxon,"ID confirmation (via barcoding, or visually w/ persons initials)",Genetic ID,Flash frozen,Date processed,Photo ID#,SL (mm) (carapace length for decapods),FL (mm),TL (mm),Wt (g),TGW (g),EGW (g),Gut MB,Gut V.ID?,SIA?,Fish Barcoding,Prey_Num,Spp_LowestTaxon,Obs_Length,Magnification,Actual_Length,TotalNumPrey,TotalPrey_gut,Gut MorphID completed by SGG,Swim Bladder,Gonads?,Gon wt (g),Sex,Gonad preservative,Head?,Comments,Comments after Dissection,Gut_comments,Prey_Comments
HB1907,3,MWT11,325,Myctophidae,Hygophum or Benthosema (too damaged to decipher),,,Y,6/15/2020,8101,est. 40,n/a,n/a,est. .65,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,326,Paralepididae,Probably Arctozenu risso,To family yes - visually PEC,,Y,6/15/2020,8102,146,n/a,n/a,4.61,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT5,327,Paralepididae,Probably Arctozenu risso,To family yes - visually PEC,,Y,6/15/2020,8103,101,n/a,n/a,1.19,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT5,328,Paralepididae,Probably Arctozenu risso,To family yes - visually PEC,,Y,6/15/2020,8104,69,n/a,n/a,0.34,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT5,329,Paralepididae,Probably Arctozenu risso,To family yes - visually PEC,,Y,6/15/2020,8105,80,n/a,n/a,0.33,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT5,330,Paralepididae,Probably Arctozenu risso,To family yes - visually PEC,,Y,6/15/2020,8106,84,n/a,n/a,0.59,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT5,331,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8107,76,n/a,95,5.95,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,332,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8108,69,n/a,89,4.31,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,333,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8109,62,n/a,80,3.15,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,334,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8110,61,n/a,79,3.86,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,335,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8111,65,n/a,81,3.99,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,336,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8112,55,n/a,72,2,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,337,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8113,64,n/a,82,3.57,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,338,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8114,61,n/a,80,2.92,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,339,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8115,75,n/a,96,5.13,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,340,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8116,64,n/a,n/a,3.18,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,341,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8117,61,n/a,n/a,3.01,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,342,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8118,63,n/a,79,3.26,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,343,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8119,60,n/a,78,2.9,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,344,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8120,65,n/a,84,3.7,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,345,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8121,67,n/a,85,4.17,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MWT5,346,Monocanthidae,Aluterus sp.,To genus yes - visually PEC,,Y,6/15/2020,8122,73,n/a,n/a,5.46,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,2,MOC5 (6),347,Trichiuridae?,,,,Y,6/15/2020,8123,229,n/a,n/a,0.46,n/a,n/a,N,N,N,Y,,,,,,,,,,N,n/a,,,Y,Body with head.,,,
HB1907,2,MWT4,348,Nemichthyidae,Nemichthys scolopaceus,Yes - visually PEC,,Y,6/16/2020,8124,n/a,n/a,270,0.61,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Body with head.,,,
HB1907,2,MWT4,349,Nemichthyidae,Nemichthys scolopaceus,Yes - visually PEC,,Y,6/16/2020,8125,n/a,n/a,250,0.44,n/a,n/a,N,N,Y,N,,,,,,,,,,N,n/a,,,Y,Body with head.,,,
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,NA,UnknownSoft,NA,NA,NA,11,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,1,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,2,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,3,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,4,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,5,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,NA,chaetognatha,NA,NA,NA,1,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,6,chaetognatha,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,7,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,8,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,9,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,10,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,11,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,NA,Pleuromamma,NA,NA,NA,2,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,12,Pleuromamma,1.3,0.8,1.625,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,13,UnknownSoft,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT1,350,Bathylagidae,Bathylagichthys greyae,Yes - visually PEC,,Y,6/16/2020,8126,121,n/a,n/a,18.57,0.6,n/a,N,Y,N,Y,14,Pleuramamma,NA,NA,NA,NA,14,06/26/2020,,Y,0.34,F,E,Y,Dorsal rays 12,,"gut black with rearfacing ""teeth"" shaped lobes on inside of gut, see hardcopy for drawing.",
HB1907,2,MWT3,351,Sternoptychidae,Sternoptyx diaphana,Yes - visually PEC,,Y,6/16/2020,8128,39,n/a,n/a,2.04,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Body with head. ~30% thawed.,,,
HB1907,2,MWT3,352,Sternoptychidae,Sternoptyx diaphana,Yes - visually PEC,,Y,6/16/2020,8129,33,n/a,n/a,1.62,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Body with head. ~30% thawed.,,,
HB1907,2,MWT3,353,Sternoptychidae,Sternoptyx diaphana,Yes - visually PEC,,Y,6/16/2020,8131,32,n/a,n/a,1.87,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Body with head. ~30% thawed.,,,
HB1907,2,MWT4,354,Nemichthyidae,Nemichthys scolopaceus,Yes - visually PEC,,Y,6/16/2020,8132,n/a,n/a,395,0.67,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT4,355,Nemichthyidae,Nemichthys scolopaceus,Yes - visually PEC,,Y,6/16/2020,8133,n/a,n/a,318,0.51,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT5,356,Carangidae,Decapterus macarellus,Yes - visually PEC,,Y,6/16/2020,8134,104,106,118,11.49,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT5,357,Carangidae,Decapterus macarellus,Yes - visually PEC,,Y,6/16/2020,8135-36,110,112,123,14.25,n/a,n/a,N,N,N,Y,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT3,358,Paralepididae,Arctozenus risso,Yes - visually PEC,,Y,6/16/2020,8137,110,n/a,n/a,1.51,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT3,359,Paralepididae,Arctozenus risso,Yes - visually PEC,,Y,6/16/2020,8138,94,n/a,n/a,0.82,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,,,,
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,NA,Ostracod,NA,NA,NA,1,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,1,Ostracod,1.4,0.8,1.75,NA,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,NA,Hyperiid,NA,NA,NA,3,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,2,Hyperiid,NA,NA,NA,NA,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,3,Hyperiid,NA,NA,NA,NA,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,5,Hyperiid,1.2,0.8,1.5,NA,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,NA,Euphausidacea,NA,NA,NA,1,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,4,Euphausidacea,NA,NA,NA,NA,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,NA,UnknownSoft,NA,NA,NA,2,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,6,UnknownSoft,NA,NA,NA,NA,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,360,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,,Y,6/16/2020,8139-8142,67,n/a,83,4.01,0.26,n/a,N,Y,Y,Y,7,UnknownSoft,NA,NA,NA,NA,7,06/25/2020,,Y,0.16,,,Y,"Counted 14 gill rakers, plus luminous scales, confident on ID.",,"A lot of highly digested material, unable to identify parts, gut black",
HB1907,2,MWT1,361,Myctophidae,Ceratoscopelus maderensis,Yes - visually PEC,,Y,6/16/2020,8143-8145,73,n/a,88,3.65,0.2,0.16,Y,N,Y,Y,,,,,,,,,,Y,0.19,,,Y,"Counted 19 gill rakers, plus no luminous scales, plus supraorbital spine. ID confident.",,,
HB1907,3,MWT9,362,Acanthuridae,Acanthurus sp.,To genus yes - visually PEC,,Y,6/16/2020,8146,26,n/a,33,0.83,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,Larva,,,
HB1907,3,MWT9,363,Serranidae,Anthiine?,To family yes - visually PEC,,Y,6/16/2020,8147,32,n/a,39,0.73,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,3,MWT9,364,Datylopteridae,Dactylopterus volitans,Yes - visually PEC,,Y,6/16/2020,8148,41,n/a,48,1.48,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,"Not thawed, whole body kept in -80 freezer.",,,
HB1907,3,MWT9,365,Datylopteridae,Dactylopterus volitans,Yes - visually PEC,,Y,6/16/2020,8149,37,n/a,45,1.33,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,"Not thawed, whole body kept in -80 freezer.",,,
HB1907,3,MWT9,366,Fistulariidae,Fistularia sp.,Yes to genus - visually PEC,,Y,6/16/2020,8150,162,n/a,261,1.3,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,Whole body kept with bodies.,,,
HB1907,3,MWT9,367,Fistulariidae,Fistularia sp.,Yes to genus - visually PEC,,Y,6/16/2020,8151,93,n/a,n/a,0.4,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,Whole body kept with bodies.,,,
HB1907,3,MWT9,368,Carangidae,Selene setapinnis,Yes - visually PEC,,Y,6/16/2020,8152,42,46,53,2.02,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,Whole body kept with bodies.,,,
HB1907,3,MWT9,369,?,?,,,Y,6/16/2020,8153,20,n/a,26,0.15,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,,,,
HB1907,3,MWT9,370,Howellidae,?,,,Y,6/16/2020,8154-8155,23,n/a,n/a,0.2,n/a,n/a,N,N,N,Y,,,,,,,,,,N,n/a,,,N,,,,
HB1907,3,MWT9,371,Stomiidae,?,,,Y,6/16/2020,8156,26,n/a,n/a,0.19,n/a,n/a,N,N,N,Y,,,,,,,,,,N,n/a,,,N,,,,
HB1907,3,MWT9,372,Caproidae,Antigonia capros,Yes - visually PEC,,Y,6/16/2020,8157,22,n/a,28,0.77,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,Whole body kept with bodies.,,,
HB1907,3,MWT9,373,Gempylidae,Nealotus tripes,Yes - visually PEC,,Y,6/16/2020,8158,25,n/a,n/a,0.11,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,Whole body kept with bodies.,,,
HB1907,3,MWT9,374,Gempylidae,Nealotus tripes,Yes - visually PEC,,Y,6/16/2020,8159,25,n/a,n/a,0.08,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,N,Whole body kept with bodies.,,,
HB1907,3,MWT9,375,Stomiidae,Chauliodus sloani,Yes - visually PEC,,Y,6/16/2020,8160,40,n/a,n/a,0.18,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,376,Stomiidae,Chauliodus sloani,Yes - visually PEC,,Y,6/16/2020,8161,38,n/a,n/a,0.01,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,377,Stomiidae,Chauliodus sloani,Yes - visually PEC,,Y,6/16/2020,8162,30,n/a,n/a,0.01,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,378,Stomiidae,Chauliodus sloani,Yes - visually PEC,,Y,6/16/2020,8163,27,n/a,n/a,0.01,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,379,Gonostomatidae,Sigmops sp.,Yes to genus - visually PEC,,Y,6/16/2020,8164,26,n/a,n/a,0.01,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,380,Gonostomatidae,Sigmops sp.,Yes to genus - visually PEC,,Y,6/16/2020,8165,36,n/a,n/a,0.18,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,381,Gonostomatidae,Sigmops sp.,Yes to genus - visually PEC,,Y,6/16/2020,n/a,25,n/a,n/a,0.01,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,382,Gonostomatidae,Sigmops sp.,Yes to genus - visually PEC,,Y,6/16/2020,n/a,34,n/a,n/a,0.14,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,383,Gonostomatidae,Sigmops sp.,Yes to genus - visually PEC,,Y,6/16/2020,n/a,32,n/a,n/a,0.01,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Larva. Whole body kept with heads.,,,
HB1907,3,MWT9,384,Stomiidae,Astronesthes sp.?,,,Y,6/16/2020,8166,50,n/a,n/a,1.12,n/a,n/a,N,N,N,Y,,,,,,,,,,N,n/a,,,Y,Whole body kept with heads.,,,
HB1907,3,MWT9,385,Stomiidae,Astronesthes sp.?,,,Y,6/16/2020,8167,35,n/a,n/a,0.47,n/a,n/a,N,N,N,Y,,,,,,,,,,N,n/a,,,Y,Whole body kept with heads.,,,
HB1907,3,MWT9,386,Argentinidae?,Argentina striata?,,,Y,6/16/2020,8168,42,n/a,n/a,0.08,n/a,n/a,N,N,N,Y,,,,,,,,,,N,n/a,,,N,,,,
HB1907,3,MWT9,387,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,,Y,6/16/2020,8169,176,n/a,n/a,19.08,0.46,n/a,N,Y,Y,N,NA,UnknownSoft,NA,NA,NA,1,1,06/25/2020,,Y,0.16,,,Y,,worm parasite found on outside of gut,"gut black, very fatty/oily",
HB1907,3,MWT9,387,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,,Y,6/16/2020,8169,176,n/a,n/a,19.08,0.46,n/a,N,Y,Y,N,1,UnknownSoft,NA,NA,NA,NA,1,06/25/2020,,Y,0.16,,,Y,,worm parasite found on outside of gut,"gut black, very fatty/oily",
HB1907,2,MWT3,388,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,,Y,6/16/2020,8170,n/a,n/a,372,7.54,0.17,n/a,N,Y,Y,N,NA,Empty,NA,NA,NA,0,0,06/29/2020,,Y,0.01,,,N,,,"gut black, empty",
HB1907,2,MWT3,388,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,,Y,6/16/2020,8170,n/a,n/a,372,7.54,0.17,n/a,N,Y,Y,N,0,Empty,NA,NA,NA,NA,0,06/29/2020,,Y,0.01,,,N,,,"gut black, empty",
HB1907,2,MWT3,389,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,,Y,6/16/2020,8171,n/a,n/a,405,7.97,0.27,0.15,Y,N,Y,N,,,,,,,,,,Y,0.12,,,Y,,,,
HB1907,2,MWT4,390,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,,Y,6/16/2020,8172,57,n/a,n/a,7,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Not thawed. Whole body kept with heads,,,
HB1907,2,MWT4,391,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,,Y,6/16/2020,8173,25,n/a,n/a,0.81,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Whole body kept with heads ,,,
HB1907,2,MWT5,392,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,,Y,6/16/2020,8174,53,n/a,n/a,6.18,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Not thawed. Whole body kept with heads,,,
HB1907,2,MWT5,393,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,,Y,6/16/2020,8175,36,n/a,n/a,1.77,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Not thawed. Whole body kept with heads,,,
HB1907,2,MWT5,394,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,,Y,6/16/2020,8176,45,n/a,n/a,3.62,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Not thawed. Whole body kept with heads,,,
HB1907,2,MWT5,395,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,,Y,6/16/2020,8177,48,n/a,n/a,4.06,n/a,n/a,N,N,N,N,,,,,,,,,,N,n/a,,,Y,Not thawed. Whole body kept with heads,,,
